"","date","timestamp","name","type","id","test","url","locale","startDateTime","startTBD","endDateTime","localDate","localTime","dateTime","dateTBD","dateTBA","timeTBA","noSpecificTime","code","timezone","spanMultipleDays","id","name","description","staticUrl","info","info"
"1","2018-10-02","2018-10-02_11.21.37","Los Angeles Rams vs. Seattle Seahawks","event","vvG1IZ4kDLkgs2",FALSE,"https://www.ticketmaster.com/los-angeles-rams-vs-seattle-seahawks-los-angeles-california-11-11-2018/event/0A00546EDF1B5C4F","en-us","2018-04-20T00:00:00Z",FALSE,"2018-11-11T21:25:00Z","2018-11-11","13:25:00","2018-11-11T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/70057s.gif",NA,NA
"2","2018-10-02","2018-10-02_11.21.37","Los Angeles Rams vs. San Francisco 49ers","event","vvG1IZ4kDLAPsu",FALSE,"https://www.ticketmaster.com/los-angeles-rams-vs-san-francisco-los-angeles-california-12-30-2018/event/0A00546EDF165C4D","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-30T21:25:00Z","2018-12-30","13:25:00","2018-12-30T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/70057s.gif",NA,NA
"3","2018-10-02","2018-10-02_11.21.37","Seattle Seahawks vs. Los Angeles Rams","event","vvG1HZ4kEa4AzO",FALSE,"https://www.ticketmaster.com/seattle-seahawks-vs-los-angeles-rams-seattle-washington-10-07-2018/event/0F005469C9545E20","en-us","2018-04-20T00:00:00Z",FALSE,"2018-10-07T20:25:00Z","2018-10-07","13:25:00","2018-10-07T20:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/sea/77629s.gif","There is an overall 6 ticket limit for this event.",NA
"4","2018-10-02","2018-10-02_11.21.37","San Francisco 49ers vs. Los Angeles Rams","event","G5vYZ46K5vPQW",FALSE,"https://www.ticketmaster.com/san-francisco-49ers-vs-los-angeles-santa-clara-california-10-21-2018/event/1C005474CB0656BD","en-us","2018-04-20T00:00:00Z",FALSE,"2018-10-22T01:20:00Z","2018-10-21","17:20:00","2018-10-22T00:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/53641s.gif","There is an 8 ticket limit for this event. For larger groups, please call 415-GO-49ERS","Levi's® Stadium accessible seating is in a flat area that can accommodate a wheelchair and a fixed seat for a companion.  If the patron does not require a wheelchair space, a folding chair can be provided in that spot.  Levi's® Stadium has a limited number of accessible spaces available and they are solely available for the purpose of accommodating patrons with accessible needs."
"5","2018-10-02","2018-10-02_11.21.37","Los Angeles Rams vs. Philadelphia Eagles","event","vvG1IZ4kDLdAs6",FALSE,"https://www.ticketmaster.com/los-angeles-rams-vs-philadelphia-eagles-los-angeles-california-12-16-2018/event/0A00546EDF0C5C47","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-17T01:20:00Z","2018-12-16","17:20:00","2018-12-17T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/70057s.gif",NA,NA
"6","2018-10-02","2018-10-02_11.21.37","Los Angeles Rams vs. Green Bay Packers","event","vvG1IZ4kDLZPsv",FALSE,"https://www.ticketmaster.com/los-angeles-rams-vs-green-bay-los-angeles-california-10-28-2018/event/0A00546EDF025C41","en-us","2018-04-20T00:00:00Z",FALSE,"2018-10-28T20:25:00Z","2018-10-28","13:25:00","2018-10-28T20:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/70057s.gif",NA,NA
"7","2018-10-02","2018-10-02_11.21.37","New York Giants vs. New Orleans Saints","event","k7vGF463DG7BZ",FALSE,"https://www.ticketmaster.com/new-york-giants-vs-new-orleans-east-rutherford-new-jersey-09-30-2018/event/00005474BB304E80","en-us","2018-04-27T16:00:00Z",FALSE,"2018-09-30T21:25:00Z","2018-09-30","16:25:00","2018-09-30T20:25:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/41546s.gif","There is a eight (8) ticket limit per household.",NA
"8","2018-10-02","2018-10-02_11.21.37","Chicago Bears vs. Los Angeles Rams","event","vv1A7ZAoYGkdrfpgo",FALSE,"https://www.ticketmaster.com/chicago-bears-vs-los-angeles-rams-chicago-illinois-12-09-2018/event/04005470DE516D51","en-us","2018-04-20T01:00:00Z",FALSE,"2018-12-09T19:00:00Z","2018-12-09","12:00:00","2018-12-09T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch1/5090s.gif","There is a 14 ticket limit per household.","Wheelchair seating is available for each home game through Ticketmaster. Should the wheelchair seating allocation through Ticketmaster become exhausted, fans with disabilities are encouraged to proceed with the purchase of conventional seating - if available - then call the Bears Ticket Office at 847.615.BEAR(2327) to arrange an exchange."
"9","2018-10-02","2018-10-02_11.21.37","HALF PRICE GAME: Denver Broncos v LA Rams","event","G5vzZ4GXuGv8C",FALSE,"https://www.ticketmaster.com/half-price-game-denver-broncos-v-denver-colorado-10-14-2018/event/1E0054CF8D30140E","en-us",NA,FALSE,NA,"2018-10-14","14:05:00","2018-10-14T20:05:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Denver",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/39373s.gif","There is an overall 4 ticket limit for this event.",NA
"10","2018-10-02","2018-10-02_11.21.37","Detroit Lions vs. Los Angeles Rams","event","vv17OZ4kGkTIVExU",FALSE,"https://www.ticketmaster.com/detroit-lions-vs-los-angeles-rams-detroit-michigan-12-02-2018/event/0800546FE8D278B6","en-us","2018-07-25T14:00:00Z",FALSE,"2018-12-02T19:00:00Z","2018-12-02","13:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/det/29012s.gif","There is an overall 10 ticket limit on this event.","Accessible seating is available for wheelchairs and companions as well as limited mobility. There is a 4 ticket limit for all accessible seating (2 wheelchair, 2 companions max), unless otherwise posted. All accessible patrons, including limited mobility, should purchase up to 2 wheelchair seats as their seat and up to 2 companion seats. Additional companion seats are available through the box office by calling (313) 262-2167."
