"","date","timestamp","name","type","id","test","url","locale","startDateTime","startTBD","endDateTime","localDate","localTime","dateTime","dateTBD","dateTBA","timeTBA","noSpecificTime","code","timezone","spanMultipleDays","id","name","description","staticUrl","info","info"
"11","2018-09-07","2018-09-07_08.01.44","Los Angeles Rams vs. San Francisco 49ers","event","vvG1IZ4kDLAPsu",FALSE,"https://www.ticketmaster.com/los-angeles-rams-vs-san-francisco-los-angeles-california-12-30-2018/event/0A00546EDF165C4D","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-30T21:25:00Z","2018-12-30","13:25:00","2018-12-30T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/70057s.gif",NA,NA
"12","2018-09-07","2018-09-07_08.01.44","Chicago Bears vs. Tampa Bay Buccaneers","event","vv1A7ZAoYGkdr9UgQ",FALSE,"https://www.ticketmaster.com/chicago-bears-vs-tampa-bay-buccaneers-chicago-illinois-09-30-2018/event/04005470DE5F6D5A","en-us","2018-04-20T01:00:00Z",FALSE,"2018-09-30T18:00:00Z","2018-09-30","12:00:00","2018-09-30T17:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch1/5090s.gif","There is a 14 ticket limit per household.","Wheelchair seating is available for each home game through Ticketmaster. Should the wheelchair seating allocation through Ticketmaster become exhausted, fans with disabilities are encouraged to proceed with the purchase of conventional seating - if available - then call the Bears Ticket Office at 847.615.BEAR(2327) to arrange an exchange."
"13","2018-09-07","2018-09-07_08.01.44","Detroit Lions vs. Los Angeles Rams","event","vv17OZ4kGkTIVExU",FALSE,"https://www.ticketmaster.com/detroit-lions-vs-los-angeles-rams-detroit-michigan-12-02-2018/event/0800546FE8D278B6","en-us","2018-07-25T14:00:00Z",FALSE,"2018-12-02T19:00:00Z","2018-12-02","13:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/det/29012s.gif","There is an overall 10 ticket limit on this event.","Accessible seating is available for wheelchairs and companions as well as limited mobility. There is a 4 ticket limit for all accessible seating (2 wheelchair, 2 companions max), unless otherwise posted. All accessible patrons, including limited mobility, should purchase up to 2 wheelchair seats as their seat and up to 2 companion seats. Additional companion seats are available through the box office by calling (313) 262-2167."
"14","2018-09-07","2018-09-07_08.01.44","Los Angeles Rams vs. Seattle Seahawks","event","vvG1IZ4kDLkgs2",FALSE,"https://www.ticketmaster.com/los-angeles-rams-vs-seattle-seahawks-los-angeles-california-11-11-2018/event/0A00546EDF1B5C4F","en-us","2018-04-20T00:00:00Z",FALSE,"2018-11-11T21:25:00Z","2018-11-11","13:25:00","2018-11-11T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/70057s.gif",NA,NA
"15","2018-09-07","2018-09-07_08.01.44","Los Angeles Rams vs. Arizona Cardinals","event","vvG1IZ4kDrT4YW",FALSE,"https://www.ticketmaster.com/los-angeles-rams-vs-arizona-cardinals-los-angeles-california-09-16-2018/event/0A00546EDEFD5C3D","en-us","2018-04-20T00:00:00Z",FALSE,"2018-09-16T20:05:00Z","2018-09-16","13:05:00","2018-09-16T20:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/70057s.gif",NA,NA
"16","2018-09-07","2018-09-07_08.01.44","Atlanta Falcons vs. Tampa Bay Buccaneers","event","vvG1zZ46eawAYH",FALSE,"https://www.ticketmaster.com/atlanta-falcons-vs-tampa-bay-buccaneers-atlanta-georgia-10-14-2018/event/0E00547089C85C3C","en-us","2018-08-23T19:00:00Z",FALSE,"2018-10-14T18:00:00Z","2018-10-14","13:00:00","2018-10-14T17:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/81420s.gif",NA,NA
"17","2018-09-07","2018-09-07_08.01.44","Tampa Bay Buccaneers vs. Cleveland Browns","event","vvG1VZ469wrR6V",FALSE,"https://www.ticketmaster.com/tampa-bay-buccaneers-vs-cleveland-browns-tampa-florida-10-21-2018/event/0D005475F27AF1F4","en-us","2018-04-20T00:00:00Z",FALSE,"2018-10-21T18:00:00Z","2018-10-21","13:00:00","2018-10-21T17:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/24581s.gif","There is an overall 8 ticket limit for this event.",NA
"18","2018-09-07","2018-09-07_08.01.44","HALF PRICE GAME: Denver Broncos v LA Rams","event","G5vzZ4GXuGv8C",FALSE,"https://www.ticketmaster.com/half-price-game-denver-broncos-v-denver-colorado-10-14-2018/event/1E0054CF8D30140E","en-us",NA,FALSE,NA,"2018-10-14","14:05:00","2018-10-14T20:05:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Denver",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/39373s.gif","There is an overall 4 ticket limit for this event.",NA
"19","2018-09-07","2018-09-07_08.01.44","Tampa Bay Buccaneers vs. Washington Redskins","event","vvG1VZ469wOL6B",FALSE,"https://www.ticketmaster.com/tampa-bay-buccaneers-vs-washington-redskins-tampa-florida-11-11-2018/event/0D005475F281F1FA","en-us","2018-04-20T00:00:00Z",FALSE,"2018-11-11T19:00:00Z","2018-11-11","13:00:00","2018-11-11T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/24581s.gif","There is an overall 8 ticket limit for this event.",NA
"20","2018-09-07","2018-09-07_08.01.44","New York Giants vs. Tampa Bay Buccaneers","event","k7vGF463DufBo",FALSE,"https://www.ticketmaster.com/new-york-giants-vs-tampa-bay-east-rutherford-new-jersey-11-18-2018/event/00005474BB354E91","en-us","2018-04-27T16:00:00Z",FALSE,"2018-11-18T19:00:00Z","2018-11-18","13:00:00","2018-11-18T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/41546s.gif","There is a eight (8) ticket limit per household.",NA
"21","2018-09-07","2018-09-07_08.01.44","Tampa Bay Buccaneers vs. San Francisco 49ers","event","vvG1VZ469w-L6T",FALSE,"https://www.ticketmaster.com/tampa-bay-buccaneers-vs-san-francisco-tampa-florida-11-25-2018/event/0D005475F285F1FF","en-us","2018-04-20T00:00:00Z",FALSE,"2018-11-25T19:00:00Z","2018-11-25","13:00:00","2018-11-25T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/24581s.gif","There is an overall 8 ticket limit for this event.",NA
"22","2018-09-07","2018-09-07_08.01.44","Cincinnati Bengals vs. Tampa Bay Buccaneers","event","1AvbZ4kGkXXdJHN",FALSE,"https://www.ticketmaster.com/cincinnati-bengals-vs-tampa-bay-buccaneers-cincinnati-ohio-10-28-2018/event/1600546FBE0E6F23","en-us","2018-04-20T00:00:00Z",FALSE,"2018-10-28T18:00:00Z","2018-10-28","13:00:00","2018-10-28T17:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch6/85278s.gif","There is a ten (10) ticket limit for the Season Ticket Member Offer.","Accessible seating is available for wheelchairs and companions.  There is a 4 ticket limit for all accessible seating, unless otherwise posted.

Wheelchair patrons should purchase 1 wheelchair seat as their seat and up to 3 companion seats.  Wheelchair companions should also purchase wheelchair seats as their seat.

Please Note: Hearing impaired patrons should contact the box office directly to purchase tickets to ensure additional accommodations are in place.  The box office can be reached by phone at (513) 621-8383 during regular business hours.

Accessible seats are located in Sections 101, 120, 146, 303, 307, 315, 337, 339 and 347 of the stadium.  More information is available by calling (513) 621-8383 during normal business hours or on game days at the Customer Service windows of the North Ticket Office located by Gate C."
"23","2018-09-07","2018-09-07_08.01.44","Arizona Cardinals vs. Los Angeles Rams","event","1Av0Z4kGkD7ifOW",FALSE,"https://www.ticketmaster.com/arizona-cardinals-vs-los-angeles-rams-glendale-arizona-12-23-2018/event/1900546EC4B1483D","en-us","2018-07-21T17:00:00Z",FALSE,"2018-12-23T18:05:00Z","2018-12-23","14:05:00","2018-12-23T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Phoenix",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/32276s.gif",NA,NA
"24","2018-09-07","2018-09-07_08.01.44","Tampa Bay Buccaneers vs. Atlanta Falcons","event","vvG1VZ469wxTFd",FALSE,"https://www.ticketmaster.com/tampa-bay-buccaneers-vs-atlanta-falcons-tampa-florida-12-30-2018/event/0D005475F28BF203","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","13:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/24581s.gif","There is an overall 8 ticket limit for this event.",NA
"25","2018-09-07","2018-09-07_08.01.44","NFL Hospitality: Philadelphia Eagles v Jacksonville Jaguars","event","1AdjZ46GknjO9Ug",FALSE,"https://www.ticketmaster.co.uk/nfl-hospitality-philadelphia-eagles-v-jacksonville-london-10-28-2018/event/3700547A9C817DB5","en-us","2018-05-01T09:00:00Z",FALSE,"2018-10-28T13:30:00Z","2018-10-28","10:30:00","2018-10-28T10:30:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","Europe/London",FALSE,"2933","NATIONAL FOOTBALL LEAGUE INC","NATIONAL FOOTBALL LEAGUE INC / NTL / GBR","https://s1.ticketm.net/uk/tmimages/venue/maps/uk4/17795s.gif","Please note: There is a strict ticket limit of 8 tickets per person and per credit card and per address on this event.",NA
"26","2018-09-07","2018-09-07_08.01.44","NFL: Tennessee Titans v Los Angeles Chargers","event","1AdjZ46Gkn28dMH",FALSE,"https://www.ticketmaster.co.uk/nfl-tennessee-titans-v-los-angeles-london-10-21-2018/event/3700547A8F403DFC","en-us","2018-05-01T09:00:00Z",FALSE,"2018-10-21T13:30:00Z","2018-10-21","14:30:00","2018-10-21T13:30:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","Europe/London",FALSE,"2933","NATIONAL FOOTBALL LEAGUE INC","NATIONAL FOOTBALL LEAGUE INC / NTL / GBR","https://s1.ticketm.net/uk/tmimages/venue/maps/uk4/17795s.gif","Please note: There is a strict ticket limit of 8 tickets per person and per credit card and per address on this event.",NA
"27","2018-09-07","2018-09-07_08.01.44","NFL: Philadelphia Eagles v Jacksonville Jaguars","event","1AdjZ46Gknby6UQ",FALSE,"https://www.ticketmaster.co.uk/nfl-philadelphia-eagles-v-jacksonville-jaguars-london-10-28-2018/event/3700547A98E47D9A","en-us","2018-05-01T09:00:00Z",FALSE,"2018-10-28T13:30:00Z","2018-10-28","13:30:00","2018-10-28T13:30:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","Europe/London",FALSE,"2933","NATIONAL FOOTBALL LEAGUE INC","NATIONAL FOOTBALL LEAGUE INC / NTL / GBR","https://s1.ticketm.net/uk/tmimages/venue/maps/uk4/17795s.gif","Please note: There is a strict ticket limit of 8 tickets per person and per credit card and per address on this event.",NA
"28","2018-09-07","2018-09-07_08.01.44","Carolina Panthers vs. Tampa Bay Buccaneers","event","vvG1zZ46eEGtzP",FALSE,"https://www.ticketmaster.com/carolina-panthers-vs-tampa-bay-buccaneers-charlotte-north-carolina-11-04-2018/event/0E005470A7329E25","en-us","2018-04-28T14:00:00Z",FALSE,"2018-11-04T18:00:00Z","2018-11-04","13:00:00","2018-11-04T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/19741s.gif","There is an overall 10 ticket limit for this event.","Wheelchair Seating: Located in mulitple sections around the stadium"
"29","2018-09-07","2018-09-07_08.01.44","Tampa Bay Buccaneers vs. New Orleans Saints","event","vvG1VZ469wPRFF",FALSE,"https://www.ticketmaster.com/tampa-bay-buccaneers-vs-new-orleans-tampa-florida-12-09-2018/event/0D005475F296F208","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-09T19:00:00Z","2018-12-09","13:00:00","2018-12-09T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/24581s.gif","There is an overall 8 ticket limit for this event.",NA
"30","2018-09-07","2018-09-07_08.01.44","Tampa Bay Buccaneers vs. Carolina Panthers","event","vvG1VZ469w02Fk",FALSE,"https://www.ticketmaster.com/tampa-bay-buccaneers-vs-carolina-panthers-tampa-florida-12-02-2018/event/0D005475F290F206","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-02T19:00:00Z","2018-12-02","13:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/24581s.gif","There is an overall 8 ticket limit for this event.",NA
"31","2018-09-07","2018-09-07_08.01.44","NFL Hospitality: Tennessee Titans v Los Angeles Chargers","event","1AdjZ46Gkn2xSBy",FALSE,"https://www.ticketmaster.co.uk/nfl-hospitality-tennessee-titans-v-los-london-10-21-2018/event/3700547A8F8B3EB9","en-us","2018-05-01T09:00:00Z",FALSE,"2018-10-21T13:30:00Z","2018-10-21","11:30:00","2018-10-21T10:30:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","Europe/London",FALSE,"2933","NATIONAL FOOTBALL LEAGUE INC","NATIONAL FOOTBALL LEAGUE INC / NTL / GBR","https://s1.ticketm.net/uk/tmimages/venue/maps/uk4/17795s.gif","Please note: There is a strict ticket limit of 8 tickets per person and per credit card and per address on this event.",NA
"32","2018-09-07","2018-09-07_08.01.44","Baltimore Ravens vs. Tampa Bay Buccaneers","event","1AvfZ4kGkH6NUCO",FALSE,"https://www.ticketmaster.com/baltimore-ravens-vs-tampa-bay-buccaneers-baltimore-maryland-12-16-2018/event/1500546F078F63A0","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-16T19:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wdc/66995s.gif","There is an overall 10 ticket limit for this event.","1 ADA - 1 Companion.  2 ticket limit."
"33","2018-09-07","2018-09-07_08.01.44","NFL Hospitality: Seattle Seahawks V Oakland Raiders","event","1kuYv4FYGAuspze",FALSE,"https://www.ticketmaster.co.uk/nfl-hospitality-seattle-seahawks-v-oakland-london-10-14-2018/event/370055230DC56E02","en-us","2018-09-06T09:00:00Z",FALSE,"2018-10-14T22:59:00Z","2018-10-14","15:00:00","2018-10-14T14:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","Europe/London",FALSE,"2933","NATIONAL FOOTBALL LEAGUE INC","NATIONAL FOOTBALL LEAGUE INC / NTL / GBR","https://s1.ticketm.net/uk/tmimages/venue/maps/uk4/17795s.gif","Please note: There is a ticket limit of 8 tickets per person and per credit card on this event",NA
"34","2018-09-07","2018-09-07_08.01.44","Philadelphia Eagles vs. Atlanta Falcons","event","vv17FZ4kGkzZ3oQq",FALSE,"https://www.ticketmaster.com/philadelphia-eagles-vs-atlanta-falcons-philadelphia-pennsylvania-09-06-2018/event/0200546E0049169D","en-us","2018-05-10T14:00:00Z",FALSE,"2018-09-07T01:20:00Z","2018-09-06","20:20:00","2018-09-07T00:20:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/phi/71340s.gif","There is a 4 ticket limit for this event.",NA
"35","2018-09-07","2018-09-07_08.01.44","Atlanta Falcons vs. Carolina Panthers","event","vvG1zZ46eaSPs7",FALSE,"https://www.ticketmaster.com/atlanta-falcons-vs-carolina-panthers-atlanta-georgia-09-16-2018/event/0E00547089CE5C44","en-us","2018-08-23T19:00:00Z",FALSE,"2018-09-16T18:00:00Z","2018-09-16","13:00:00","2018-09-16T17:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/81420s.gif",NA,NA
"36","2018-09-07","2018-09-07_08.01.44","New York Giants vs. New Orleans Saints","event","k7vGF463DG7BZ",FALSE,"https://www.ticketmaster.com/new-york-giants-vs-new-orleans-east-rutherford-new-jersey-09-30-2018/event/00005474BB304E80","en-us","2018-04-27T16:00:00Z",FALSE,"2018-09-30T21:25:00Z","2018-09-30","16:25:00","2018-09-30T20:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/41546s.gif","There is a eight (8) ticket limit per household.",NA
"37","2018-09-07","2018-09-07_08.01.44","Minnesota Vikings vs. San Francisco 49ers","event","vv16kZAoY04ZA265Ak",FALSE,"https://www.ticketmaster.com/minnesota-vikings-vs-san-francisco-49ers-minneapolis-minnesota-09-09-2018/event/06005470915E6A45","en-us","2018-07-19T15:00:00Z",FALSE,"2018-09-09T17:00:00Z","2018-09-09","12:00:00","2018-09-09T17:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/79648s.gif","There is an overall 8 ticket limit for this event.",NA
"38","2018-09-07","2018-09-07_08.01.44","Atlanta Falcons vs. New Orleans Saints","event","vvG1zZ46eag4sf",FALSE,"https://www.ticketmaster.com/atlanta-falcons-vs-new-orleans-saints-atlanta-georgia-09-23-2018/event/0E00547089D55C54","en-us","2018-08-23T19:00:00Z",FALSE,"2018-09-23T18:00:00Z","2018-09-23","13:00:00","2018-09-23T17:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/81420s.gif",NA,NA
